TweetId,TweetOriginal,TweetProcess
264892,"نانی مریم لندن والی مارچ ناکام نہیں ہوا "" تیری گھبراہٹ بتا رہی ہے کہ چڑیل کے بوتل میں بند ہونے کا ٹائم ہو گا 😁
@MaryamNSharif
#حقیقی_آزادی_لانگ_مارچ","نانی مریم لندن والی مارچ ناکام نہیں ہوا تیری گھبراہٹ بتا رہی ہے کہ چڑیل کے بوتل میں بند ہونے کا ٹائم ہو گا 😁 @MaryamNSharif
"
264915,@MeFixerr رؤف کلاسرا بغض سے لتھڑی ہوا بندہُ ہے #حقیقی_آزادی_لانگ_مارچ,"@MeFixerr راؤف کلاسرا بغض سے لتھڑا ہوا بندہ ہے "
264933,"سندھ والو!!!
غور سے دیکھو یہ بیگ پکڑے ایک شخص کوئی نوکر نہیں ہے یہ آپکے صوبے سندھ کا وزیراعلی ہے
نسل در نسل غلامی
#حقیقی_آزادی_لانگ_مارچ 
#confirmed 
@MuradAliShahPPP @BBhuttoZardari https://t.co/LSxC7ykv3T","سندھ والو !!! غور سے دیکھو یہ بیگ پکڑے ایک شخص کوئی نوکر نہیں ہے یہ آپ کے صوبے سندھ کا وزیراعلی ہے نسل درنسل غلام @MuradAliShahPPP @BBhuttoZardari "
264962,"سپورٹ کرو مجھے۔   
مجھ ضرورت ہے تحریک انصاف کے فالوورز
کی اگر کوئی پٹواری بھکاری درباری فضلو ڈیزل یا میلوں کے فالوورز ہے وہ مجھے فالو نا کریں کیونکہ میں اس کے تکلیف میں اور اضافا کرو گا 
#حقیقی_آزادی_لانگ_مارچ
#نیچے_اترو_کرسی_سے 
#امپورٹڈ_حکومٹ_نامنظور 
#راناکی_کانپیں_ٹانگ_گئی","سپورٹ کرو مجھے۔   
مجھ ضرورت ہے تحریک انصاف کے فالوورز
کی اگر کوئی پٹواری بھکاری درباری فضلو ڈیزل یا میلوں کے فالوورز ہے وہ مجھے فالو نا کریں کیونکہ میں اس کے تکلیف میں اور اضافہ کرونگا 

 
 
"
264968,"@RehamKhan1 اب اسی میں خوش رہنا اور رات کو نیند کی گولیان کھاکر سونا
#حقیقی_آزادی_لانگ_مارچ","@RehamKhan1 اب اسی میں خوش رہنا اور رات کو نیند کی گولیاں کھا کر سونا
"
265019,"بھگوڑی ایسے چیخ رہی ہے جیسے خان روز کنٹینر پر نہیں اس پہ چڑھتا ہے۔
🤔
#حقیقی_آزادی_لانگ_مارچ","بھگوڑی ایسے چیخ رہی ہے جیسے خان روز کنٹینر پر نہیں اس پہ چڑھتا ہے۔
🤔
"
265119,"لیکن اب سارے بیغیرت امپورٹڈ چوروں کا علاج قوم خود کرےگی یہ بھگوڑا اتنا بڑا عوامی لیڈر ھے تو آئے ملک میں اسکے پلیٹیلٹس اس بار پاکستانی قوم پورے کرے گی
#حقیقی_آزادی_لانگ_مارچ 
#نكلو_پاكستان_كى_خاطر 
#یہ_بازی_عمران_ہی_جیتےگا 
#عمران_خان_ہماری_ریڈ_لائن 
#امپورٹڈ_حکومت_نامنظور https://t.co/okjSoGprZ7","لیکن اب سارے بیغیرت امپورٹڈ چوروں کا علاج قوم خود کرےگی یہ بھگوڑا اتنا بڑا عوامی لیڈر ھے تو آئے ملک میں اسکے پلیٹیلٹس اس بار پاکستانی قوم پورے کرے گی
 
 
 
 
 "
265149,"@fatimaharam230 @hinaparvezbutt ہمیشہ وقت سے پہلے بڑھکیں مارتے ہیں اور پھر سیدھا لیٹ جاتے ہیں ہمیں پتہ ہے اس گھٹیا غلیظ خاندان کا اور اس کی اوقات کا یہ کھوتے آزمائے ہوئے ہیں ۔ابھی تم کو لے لو 4 دن ہونے کو ہیں ابھی تک تم نے اپنے مزاری کے لئے ٹویٹ نہیں کی۔
#حقیقی_آزادی_مارچ
#حقیقی_آزادی_لانگ_مارچ 
example 👇🏻 https://t.co/kyUw03r2Km","@fatimaharam230 @hinaparvezbutt ہمیشہ وقت سے پہلے بڑھکیں مارتے ہیں اور پھر سیدھا لیٹ جاتے ہیں ہمیں پتہ ہے اس گھٹیا غلیظ خاندان کا اور اس کی اوقات کا یہ کھوتے آزمائے ہوئے ہیں ۔ابھی تم کو لے لو 4 دن ہونے کو ہیں ابھی تک تم نے اپنے مزاری کے لئے ٹویٹ نہیں کی۔

 
example 👇🏻 "
265167,"اس بدزبان بداخلاق بدتہذیب گھٹیا فتنی کو کیا ہوگیا کچھ دیر پہلے تو بھاگ گئے انقلابی ٹکر دینے والے کر رہی تھی حالت سےلگ رہاہےکہ خان صاحب اور عمران ریاض کو کنٹینر پہ ساتھ دیکھ لیاہے😂😆
ٹکر کے لوگ ایک ساتھ دیکھ کر بدزبان نوکرانی کا بی پی لوہوگیا🤣🤣🤣

#حقیقی_آزادی_لانگ_مارچ https://t.co/rTjnfflZRH","اس بدزبان بداخلاق بدتہذیب گھٹیا فتنی کو کیا ہوگیا کچھ دیر پہلے تو بھاگ گئے انقلابی ٹکر دینے والے کر رہی تھی حالت سےلگ رہاہےکہ خان صاحب اور عمران ریاض کو کنٹینر پہ ساتھ دیکھ لیاہے😂😆
ٹکر کے لوگ ایک ساتھ دیکھ کر بدزبان نوکرانی کا بی پی لوہوگیا🤣🤣🤣

 "
265200,"دوسروں کی بہن بیٹی پر انگلی اٹھانے والوں کی اپنی بہن بیٹی گیراج کی زینت ہے 🥵🥵 تنقید نہیں یار یہ حلال ہے 🥰

#امپوررٹڈ_حکومت_نامنظور
#حقیقی_آزادی_لانگ_مارچ https://t.co/DsCuVj4uXJ","دوسروں کی بہن بیٹی پر انگلی اٹھانے والوں کی اپنی بہن بیٹی گیراج کی زینت ہے 🥵🥵 تنقید نہیں یار یہ حلال ہے 🥰


 "
265206,"مریم گیراجن بولتی ھےکہ عمران خان کے بیٹے لندن بیٹھے ھیں اور خود عوام کو لے کر لانگ مارچ کر رہے ھیں اسلئے خان صاحب نے کسی انٹرویو میں بولا تھا اور کہ ایک تو انکے پاس عقل نہیں اور اوپر سے پڑھے لکھے بھی نہیں کوئی اس جاہل عورت کو بتا دے کہ وہ سابقہ ھیں
#حقیقی_آزادی_لانگ_مارچ","مریم گیراجن بولتی ھے کہ عمران خان کے بیٹے لندن بیٹھے ھیں اور خود عوام کو لے کر لانگ مارچ کر رہے ھیں اسلئے خان صاحب نے کسی انٹرویو میں بولا تھا اور کہ ایک تو ان کے پاس عقل نہیں اور اوپر سے پڑھے لکھے بھی نہیں کوئی اس جاہل عورت کو بتا دے کہ وہ سابقہ ھیں
"
265225,"@MaryamNSharif عمران خان کے بچے لندن میں کیوں ہے پاکستان کی سیاست میں کیوں حصہ نہیں لے رہے ہیں یہ بات مریم نواز خود لندن میں بیٹھ کر کررہی ہے مطلب کوئی شرم ہوتی ہےکوئی حیا ہوتی ہے ان کو کیا پتہ یہ کیا ہوتی ہے
#حقیقی_آزادی_لانگ_مارچ","@MaryamNSharif عمران خان کے بچے لندن میں کیوں ہے پاکستان کی سیاست میں کیوں حصہ نہیں لے رہے ہیں یہ بات مریم نواز خود لندن میں بیٹھ کر کر رہی ہے مطلب کوئی شرم ہوتی ہے کوئی حیا ہوتی ہے ان کو کیا پتہ یہ کیا ہوتی ہے
"
265234,"“چوہے ہمیں دھمکیاں دے رہے ہیں۔ قاتل ثنااللّٰہ سُن لو، جس پولیس کے سر پر تم اکڑ رہے ہو یہ سب ہمارے ساتھ مل جائیں گے”۔۔
خان صاحب @ImranKhanPTI نے رانا باندری کے پیروں تلے زمین کھسکا دی
۔۔
#حقیقی_آزادی_لانگ_مارچ","چوہے ہمیں دھمکیاں دے رہے ہیں۔ قاتل ثنا سن لو، جس پولیس کے سر پر تم اکڑ رہے ہو یہ سب ہمارے ساتھ مل جائیں گے خان صاحب @ImranKhanPTI نے رانا باندری کے پیروں تلے زمین کھسکا دی
#حقیقی_آزادی_لانگ_مارچ"
265235,"مر یم چو ر نی کی شکل د یکھ کر  أ ج  پتہ
چل گیا لا نگ ما ر چ شر و ع ھو نے کے پہلے
د ن سے سو ئ نہیں 
#حقیقی_آزادی_لانگ_مارچ","مریم چورنی کی شکل د یکھ کر آج  پتہ چل گیا لانگ مارچ شروع ھونے کے پہلے دن سے سوئی نہیں 
"
265255,"@MBS889 یہ عوام اب تیرے جیسے بکاٶ لفافیوں اور الیکٹرونک میڈیا کی محتاج نہیں 
منہ پہ پانی کے چھٹے مار اور تا کہ ہوش آۓ کہ یہ 90  ٕ کی دہاٸی نہیں 2022 ہے جو کہ سوشل میڈیا کا دور ہے 
#حقیقی_آزادی_لانگ_مارچ","@MBS889 یہ عوام اب تیرے جیسے بکاو لفافیوں اور الیکٹرونک میڈیا کی محتاج نہیں منہ پہ پانی کے چھٹے مار  تا کہ ہوش آۓ کہ یہ 90  ٕ کی دہائی نہیں 2022 ہے جو کہ سوشل میڈیا کا دور ہے 
"
265279,"بغیرت بننے کے لئیے باقاعدہ آپ کو پی ٹی آئی جوائن کرنی پڑتی ہے
#حقیقی_آزادی_لانگ_مارچ https://t.co/uejQIUiXTt","بےغیرت بننے کے لئیے باقاعدہ آپ کو پی ٹی آئی جوائن کرنی پڑتی ہے
 "
265285,"ایک مرتبہ ہی باجماعت بھونک لیا کریں کونسا کسی نے سننا ہے 
#حقیقی_آزادی_لانگ_مارچ https://t.co/L9H3GHnbjT","ایک مرتبہ ہی باجماعت بھونک لیا کریں کونسا کسی نے سننا ہے 
 "
265307,"@hinaparvezbutt جھوٹوں پر اللّٰہ پاک کی لعنت
تم لوگوں نے پیسے کو نعوذباللہ خدا بنا لیا ہے کسی وقت آنکھیں بند کر کے قبر کا خیال کرنا کتنا عذاب ہو گا
#حقیقی_آزادی_لانگ_مارچ",@hinaparvezbutt جھوٹوں پر اللّٰہ پاک کی لعنت تم لوگوں نے پیسے کو نعوذ باللہ خدا بنا لیا ہے کسی وقت آنکھیں بند کر کے قبر کا خیال کرنا کتنا عذاب ہو گا #حقیقی_آزادی_لانگ_مارچ
265396,"نکی جئی سرجری کر کے ظاہری بناوٹ تو شاید درست رکھی جاسکتی ہے مگر اندر کا مکروہ پن سرجری کرکے بھی ٹھیک نہیں ہوسکتا چونکہ بچپن کی بگڑی عادتیں کہاں جاتی ہیں 
#حقیقی_آزادی_لانگ_مارچ #حقیقی_آزادی_مارچ https://t.co/0UTCa9FJhF","نکی جئی سرجری کر کے ظاہری بناوٹ تو شاید درست رکھی جاسکتی ہے مگر اندر کا مکروہ پن سرجری کرکے بھی ٹھیک نہیں ہوسکتا چونکہ بچپن کی بگڑی عادتیں کہاں جاتی ہیں 
#حقیقی_آزادی_لانگ_مارچ #حقیقی_آزادی_مارچ https://t.co/0UTCa9FJhF"
265413,اس طرح ایک سٹرونگ کیس کو ایک کمزور کیس بنادیا جاتاہے۔ اور ایک چور اور ایک ڈاکوں کو ہمزہ وزیر اعلیٰ اور شہباز وزیر اغظم بنادیاجاتاہے۔ لیکن اب قوم ان کے ڈرامے جان چکی ہیں۔  #حقیقی_آزادی_لانگ_مارچ https://t.co/rDJ9j8kiYk,"اس طرح ایک سٹرونگ کیس کو ایک کمزور کیس بنا دیا جاتا  ہے۔ اور ایک چور اور ایک ڈاکو کو ہمزہ وزیر اعلیٰ اور شہباز وزیر اغظم بنا دیا جاتا ہے۔ لیکن اب قوم ان کے ڈرامے جان چکی ہیں ۔   "
265414,"ایک طرف مارخور اور دوسری طرف حرامخور
جیت مارخور کی ہی ہو گی✌🏻
#حقیقی_آزادی_لانگ_مارچ","ایک طرف مارخور اور دوسری طرف حرامخور
جیت مارخور کی ہی ہو گی✌🏻
"
265432,#حقیقی_آزادی_لانگ_مارچ  چابی والا کھلونا مارچ نکالے تو ٹھیک ہے فضلو نکالے تو ٹھیک ہے گیراجن نکالے تو ٹھیک ہے اور تو اور بلورانی مارچ نکالے تو ٹھیک ہے اور نیوٹرل اور اسکے حواریوں تکلیف صرف عمران خان سے ہے اور سیکورٹی ادارے کہتے ہیں دہشتگرد حملہ نا کردیں تو عوام کا پیسہ اسہی کھاو https://t.co/THCv7AcsXX,"  چابی والا کھلونا مارچ نکالے تو ٹھیک ہے فضلو نکالے تو ٹھیک ہے گیراجن نکالے تو ٹھیک ہے اور تو اور بلورانی مارچ نکالے تو ٹھیک ہے اور نیوٹرل اور اسکے حواریوں تکلیف صرف عمران خان سے ہے اور سیکورٹی ادارے کہتے ہیں دہشتگرد حملہ نا کر دیں تو عوام کا پیسہ اسہی کھاو "
265434,@RanaSanaullahPK تم ایک قاتل ہو بے غیرت تم کو کس نے کمیٹی بنانے کا کہا ہے، تمہیں ہم کسیٹے گے بس یاد رکھنا وقت کم ہے انشاءاللہ #حقیقی_آزادی_لانگ_مارچ,@RanaSanaullahPK تم ایک قاتل ہو بےغیرت تم کو کس نے کمیٹی بنانے کا کہا ہے، تمہیں ہم کسیٹے گے بس یاد رکھنا وقت کم ہے انشاء اللہ #حقیقی_آزادی_لانگ_مارچ
265440,"کیسے لعنتی لوگ ہیں نیچے امر بالمعروف لکھ کر اوپر ماں بہنوں کو بے پردے چڑھایا ہوا لعنت نیازی👈🏻🖐🏻*
نام نہاد #حقیقی_آزادی_لانگ_مارچ اصل میں مجرا
#TLP_Promotion 
#خونی_درندہ_عمران_خان https://t.co/DyAsopGJFO","کیسے لعنتی لوگ ہیں نیچے امر بالمعروف لکھ کر اوپر ماں بہنوں کو بے پردے چڑھایا ہوا لعنت نیازی 👈🏻🖐🏻 نام نہاد  اصل میں مجرا
 
 "
265480,"ڈیزل زندگی میں کبھی وزیر اعظم نہیں بن سکتا کیونکہ ان کے سائز کی ڈگی والی گاڑی دنیا کی کوئی کمپنی نہیں بناتی🙉
@TeamiPians 
#حقیقی_آزادی_لانگ_مارچ https://t.co/xpoErbTcDR","ڈیزل زندگی میں کبھی وزیر اعظم نہیں بن سکتا کیونکہ ان کے سائز کی ڈگی والی گاڑی دنیا کی کوئی کمپنی نہیں بناتی 🙉 @TeamiPians 
 "
265555,"وہ ملک کیاترقی کرےگا جس کےاعلٰی تعلیم یافتہ لوگ لندن۔۔۔۔اسٹریلیہ میں ٹیکسیاں چلارہےہوں اور عابد شیر جیسےکھوتے قانون ساز اسمبلیوں میں بیٹھےہوں
#حقیقی_آزادی_لانگ_مارچ","وہ ملک کیا ترقی کرے گا جس کے اعلٰی تعلیم یافتہ لوگ لندن ۔۔۔۔ اسٹریلیہ میں ٹیکسیاں چلا رہے ہوں اور عابد شیر جیسے کھوتے قانون ساز اسمبلیوں میں بیٹھے ہوں
"
265582,"گوجرانولا میں لوگ گھنٹہ گھر کی حفاظت کریں مریم نواز(چورنی)
اس کو گھنٹوں کی بڑی فکر ہے
#حقیقی_آزادی_لانگ_مارچ","گوجرانولا میں لوگ گھنٹہ گھر کی حفاظت کریں مریم نواز چورنی اس کو گھنٹوں کی بڑی فکر ہے
"
